what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982153807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982154322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321982167941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321982173026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982183712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982190130
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321982190255
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321982190520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321982204763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321982214888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982236696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982236806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982275977
